OrderDate,ProductKey,Country,EnglishProductName,SalesAmount,UnitPrice,OrderQuantity,TaxAmt,TotalProductCost
2016-01-09,313,Canada,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
2016-01-09,311,United States,"Road-150 Red, 44",3578.27,3578.27,1,286.2616,2171.2942
2016-01-09,371,Germany,"Road-250 Red, 58",2181.5625,2181.5625,1,174.525,1320.6838
2016-01-09,234,United States,"Long-Sleeve Logo Jersey, L",49.99,49.99,1,3.9992,38.4923
2016-01-09,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-09,540,India,HL Road Tire,32.6,32.6,1,2.608,12.1924
2016-01-09,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-09,353,Canada,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
2016-01-09,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-09,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-09,475,India,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
2016-01-09,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-09,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-09,478,Canada,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
2016-01-09,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-09,484,Canada,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
2016-01-09,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-09,487,India,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
2016-01-09,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-09,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-09,574,France,"Touring-1000 Blue, 50",2384.07,2384.07,1,190.7256,1481.9379
2016-01-09,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-09,463,United States,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
2016-01-09,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-09,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-09,487,India,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
2016-01-09,481,Germany,"Racing Socks, M",8.99,8.99,1,0.7192,3.3623
2016-01-09,561,Canada,"Touring-1000 Yellow, 46",2384.07,2384.07,1,190.7256,1481.9379
2016-01-09,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-09,491,United States,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
2016-01-09,490,Australia,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
2016-01-09,595,Canada,"Mountain-500 Silver, 52",564.99,564.99,1,45.1992,308.2179
2016-01-09,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
2016-01-09,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-09,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
2016-01-10,312,France,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
2016-01-10,375,Italy,"Road-250 Black, 48",2181.5625,2181.5625,1,174.525,1320.6838
2016-01-10,369,Italy,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
2016-01-10,360,Australia,"Mountain-200 Black, 42",2049.0982,2049.0982,1,163.9279,1105.81
2016-01-10,358,Canada,"Mountain-200 Black, 38",2049.0982,2049.0982,1,163.9279,1105.81
2016-01-10,382,Canada,"Road-550-W Yellow, 38",1120.49,1120.49,1,89.6392,713.0798
2016-01-10,382,Australia,"Road-550-W Yellow, 38",1120.49,1120.49,1,89.6392,713.0798
2016-01-10,583,Australia,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
2016-01-10,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-10,355,United States,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
2016-01-10,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-10,374,Italy,"Road-250 Black, 44",2443.35,2443.35,1,195.468,1554.9479
2016-01-10,529,Canada,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-10,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-10,582,Germany,"Road-350-W Yellow, 44",1700.99,1700.99,1,136.0792,1082.51
2016-01-10,214,Germany,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-10,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-10,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-10,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
2016-01-10,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-10,465,United States,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
2016-01-10,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-10,388,Italy,"Road-550-W Yellow, 44",1120.49,1120.49,1,89.6392,713.0798
2016-01-10,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-10,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-10,217,Australia,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-10,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-10,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-10,580,Germany,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
2016-01-10,583,France,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
2016-01-10,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-10,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-10,530,France,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-10,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-10,363,Germany,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
2016-01-10,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-11,348,Australia,"Mountain-100 Black, 38",3374.99,3374.99,1,269.9992,1898.0944
2016-01-11,341,Germany,"Road-650 Black, 48",782.99,782.99,1,62.6392,486.7066
2016-01-11,368,France,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
2016-01-11,538,France,LL Road Tire,21.49,21.49,1,1.7192,8.0373
2016-01-11,604,France,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
2016-01-11,465,United States,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
2016-01-11,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
2016-01-11,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-11,484,Canada,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
2016-01-11,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-11,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-11,540,Australia,HL Road Tire,32.6,32.6,1,2.608,12.1924
2016-01-11,361,Germany,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
2016-01-11,359,India,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
2016-01-11,537,India,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-11,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-11,467,Australia,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
2016-01-11,472,Germany,"Classic Vest, M",63.5,63.5,1,5.08,23.749
2016-01-11,530,United States,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-11,476,United States,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
2016-01-11,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-11,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-11,584,India,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
2016-01-11,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-11,575,United States,"Touring-1000 Blue, 54",2384.07,2384.07,1,190.7256,1481.9379
2016-01-11,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-11,491,Canada,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
2016-01-11,580,India,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
2016-01-11,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-11,579,Italy,"Touring-2000 Blue, 54",1214.85,1214.85,1,97.188,755.1508
2016-01-11,590,United States,"Mountain-400-W Silver, 46",769.49,769.49,1,61.5592,419.7784
2016-01-11,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-11,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-11,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-11,537,Australia,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-11,473,India,"Classic Vest, L",63.5,63.5,1,5.08,23.749
2016-01-11,355,Italy,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
2016-01-11,480,Italy,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-12,339,Australia,"Road-650 Black, 44",782.99,782.99,1,62.6392,486.7066
2016-01-12,368,France,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
2016-01-12,373,Canada,"Road-250 Black, 44",2181.5625,2181.5625,1,174.525,1320.6838
2016-01-12,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-12,484,Italy,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
2016-01-12,487,Italy,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
2016-01-12,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-12,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-12,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-12,222,Australia,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-12,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-12,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
2016-01-12,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-12,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-12,536,Australia,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
2016-01-12,538,Italy,LL Road Tire,21.49,21.49,1,1.7192,8.0373
2016-01-12,541,Italy,Touring Tire,28.99,28.99,1,2.3192,10.8423
2016-01-12,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-12,353,Canada,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
2016-01-12,353,France,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
2016-01-12,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-12,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-12,529,Canada,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-12,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-12,536,France,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
2016-01-12,217,Australia,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-12,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
2016-01-12,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-12,529,Italy,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-12,237,Canada,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
2016-01-12,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-12,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-13,312,United States,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
2016-01-13,310,Italy,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
2016-01-13,352,Germany,"Mountain-200 Silver, 38",2071.4196,2071.4196,1,165.7136,1117.8559
2016-01-13,369,Australia,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
2016-01-13,566,Australia,"Touring-3000 Blue, 58",742.35,742.35,1,59.388,461.4448
2016-01-13,491,France,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
2016-01-13,231,Italy,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
2016-01-13,484,India,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
2016-01-13,541,France,Touring Tire,28.99,28.99,1,2.3192,10.8423
2016-01-13,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-13,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-13,599,Canada,"Mountain-500 Black, 48",539.99,539.99,1,43.1992,294.5797
2016-01-13,586,Germany,"Touring-3000 Blue, 50",742.35,742.35,1,59.388,461.4448
2016-01-13,580,Germany,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
2016-01-13,217,Germany,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-13,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-13,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-13,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
2016-01-13,605,Germany,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
2016-01-13,475,United States,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
2016-01-13,606,France,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
2016-01-13,231,United States,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
2016-01-13,386,India,"Road-550-W Yellow, 42",1120.49,1120.49,1,89.6392,713.0798
2016-01-13,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-14,313,Italy,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
2016-01-14,327,Germany,"Road-650 Red, 44",782.99,782.99,1,62.6392,486.7066
2016-01-14,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
2016-01-14,217,Italy,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-14,489,United States,"Short-Sleeve Classic Jersey, M",53.99,53.99,1,4.3192,41.5723
2016-01-14,217,Germany,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
2016-01-14,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-14,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-14,536,Germany,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
2016-01-14,479,Germany,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
2016-01-14,563,India,"Touring-1000 Yellow, 54",2384.07,2384.07,1,190.7256,1481.9379
2016-01-14,476,France,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
2016-01-14,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-14,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-14,605,France,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
2016-01-14,488,France,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
2016-01-14,363,Canada,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
2016-01-14,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-14,222,Canada,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-15,368,United States,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
2016-01-15,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-15,528,United States,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-15,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-15,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-15,214,United States,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-15,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
2016-01-15,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
2016-01-15,589,Italy,"Mountain-400-W Silver, 42",769.49,769.49,1,61.5592,419.7784
2016-01-15,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-15,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-15,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-15,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-15,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-15,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
2016-01-15,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-15,222,Germany,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-15,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-15,386,France,"Road-550-W Yellow, 42",1120.49,1120.49,1,89.6392,713.0798
2016-01-15,463,Italy,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
2016-01-15,465,Australia,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
2016-01-15,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-15,476,Australia,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
2016-01-15,359,Italy,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
2016-01-15,214,India,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
2016-01-15,484,Germany,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
2016-01-15,478,Canada,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
2016-01-15,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-15,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-16,311,United States,"Road-150 Red, 44",3578.27,3578.27,1,286.2616,2171.2942
2016-01-16,333,Australia,"Road-650 Black, 58",782.99,782.99,1,62.6392,486.7066
2016-01-16,592,Australia,"Mountain-500 Silver, 42",564.99,564.99,1,45.1992,308.2179
2016-01-16,491,Germany,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
2016-01-16,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
2016-01-16,237,Italy,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
2016-01-16,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-16,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-16,530,Australia,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
2016-01-16,463,Canada,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
2016-01-16,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
2016-01-16,378,Germany,"Road-250 Black, 52",2443.35,2443.35,1,195.468,1554.9479
2016-01-16,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
2016-01-16,222,India,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-16,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
2016-01-16,353,France,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
2016-01-16,568,France,"Touring-3000 Yellow, 44",742.35,742.35,1,59.388,461.4448
2016-01-16,561,France,"Touring-1000 Yellow, 46",2384.07,2384.07,1,190.7256,1481.9379
2016-01-16,536,Australia,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
2016-01-16,604,Australia,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
2016-01-16,491,Australia,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
2016-01-17,222,Canada,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-17,581,France,"Road-350-W Yellow, 42",1700.99,1700.99,1,136.0792,1082.51
2016-01-17,490,France,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
2016-01-17,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-17,467,United States,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
2016-01-17,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
2016-01-17,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
2016-01-17,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
2016-01-17,479,United States,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
2016-01-17,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
2016-01-17,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
2016-01-17,231,India,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
2016-01-17,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
2016-01-17,479,Italy,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
